timepoint,zone,wind,solar,curtailment
14,301,0.0,0.0,0
14,302,0.0,0.0,0
14,303,0.0,0.0,0
14,304,0.0,0.0,0
14,305,0.0,0.0,0
14,306,0.0,0.0,0
14,307,0.0,0.0,0
14,308,0.0,0.0,0
14,309,0.0,0.0,0
14,310,0.0,0.0,0
14,311,0.0,0.0,0
14,312,0.0,0.0,0
14,313,0.0,0.0,0
14,314,0.0,0.0,0
14,315,0.0,0.0,0
14,316,0.0,0.0,0
14,317,0.0,0.0,0
14,318,0.0,0.0,0
14,319,0.0,0.0,0
14,320,0.0,0.0,0
14,321,0.0,0.0,0
14,322,0.0,0.0,0
14,323,0.0,0.0,0
14,324,0.0,0.0,0
14,325,0.0,0.0,0
15,101,0.0,0.0,0
15,102,0.0,0.0,0
15,103,0.0,0.0,0
15,104,0.0,0.0,0
15,105,0.0,0.0,0
15,106,0.0,0.0,0
15,107,0.0,0.0,0
15,108,0.0,0.0,0
15,109,0.0,0.0,0
15,110,0.0,0.0,0
15,111,0.0,0.0,0
15,112,0.0,0.0,0
15,113,0.0,0.0,0
15,114,0.0,0.0,0
15,115,0.0,0.0,0
15,116,0.0,0.0,0
15,117,0.0,0.0,0
15,118,0.0,0.0,0
15,119,0.0,0.0,0
15,120,0.0,0.0,0
15,121,0.0,0.0,0
15,122,0.0,0.0,0
15,123,0.0,0.0,0
15,124,0.0,0.0,0
15,201,0.0,0.0,0
15,202,0.0,0.0,0
15,203,0.0,0.0,0
15,204,0.0,0.0,0
15,205,0.0,0.0,0
15,206,0.0,0.0,0
15,207,0.0,0.0,0
15,208,0.0,0.0,0
15,209,0.0,0.0,0
15,210,0.0,0.0,0
15,211,0.0,0.0,0
15,212,0.0,0.0,0
15,213,0.0,0.0,0
15,214,0.0,0.0,0
15,215,0.0,0.0,0
15,216,0.0,0.0,0
15,217,0.0,0.0,0
15,218,0.0,0.0,0
15,219,0.0,0.0,0
15,220,0.0,0.0,0
15,221,0.0,0.0,0
15,222,0.0,0.0,0
15,223,0.0,0.0,0
15,224,0.0,0.0,0
15,301,0.0,0.0,0
15,302,0.0,0.0,0
15,303,0.0,0.0,0
15,304,0.0,0.0,0
15,305,0.0,0.0,0
15,306,0.0,0.0,0
15,307,0.0,0.0,0
15,308,0.0,0.0,0
15,309,0.0,0.0,0
15,310,0.0,0.0,0
15,311,0.0,0.0,0
15,312,0.0,0.0,0
15,313,0.0,0.0,0
15,314,0.0,0.0,0
15,315,0.0,0.0,0
15,316,0.0,0.0,0
15,317,0.0,0.0,0
15,318,0.0,0.0,0
15,319,0.0,0.0,0
15,320,0.0,0.0,0
15,321,0.0,0.0,0
15,322,0.0,0.0,0
15,323,0.0,0.0,0
15,324,0.0,0.0,0
15,325,0.0,0.0,0
16,101,0.0,0.0,0
16,102,0.0,0.0,0
16,103,0.0,0.0,0
16,104,0.0,0.0,0
16,105,0.0,0.0,0
16,106,0.0,0.0,0
16,107,0.0,0.0,0
16,108,0.0,0.0,0
16,109,0.0,0.0,0
16,110,0.0,0.0,0
16,111,0.0,0.0,0
16,112,0.0,0.0,0
16,113,0.0,0.0,0
16,114,0.0,0.0,0
16,115,0.0,0.0,0
16,116,0.0,0.0,0
16,117,0.0,0.0,0
16,118,0.0,0.0,0
16,119,0.0,0.0,0
16,120,0.0,0.0,0
16,121,0.0,0.0,0
16,122,0.0,0.0,0
16,123,0.0,0.0,0
16,124,0.0,0.0,0
16,201,0.0,0.0,0
16,202,0.0,0.0,0
16,203,0.0,0.0,0
16,204,0.0,0.0,0
16,205,0.0,0.0,0
16,206,0.0,0.0,0
16,207,0.0,0.0,0
16,208,0.0,0.0,0
16,209,0.0,0.0,0
16,210,0.0,0.0,0
16,211,0.0,0.0,0
16,212,0.0,0.0,0
16,213,0.0,0.0,0
16,214,0.0,0.0,0
16,215,0.0,0.0,0
16,216,0.0,0.0,0
16,217,0.0,0.0,0
16,218,0.0,0.0,0
16,219,0.0,0.0,0
16,220,0.0,0.0,0
16,221,0.0,0.0,0
16,222,0.0,0.0,0
16,223,0.0,0.0,0
16,224,0.0,0.0,0
16,301,0.0,0.0,0
16,302,0.0,0.0,0
16,303,0.0,0.0,0
16,304,0.0,0.0,0
16,305,0.0,0.0,0
16,306,0.0,0.0,0
16,307,0.0,0.0,0
16,308,0.0,0.0,0
16,309,0.0,0.0,0
16,310,0.0,0.0,0
16,311,0.0,0.0,0
16,312,0.0,0.0,0
16,313,0.0,0.0,0
16,314,0.0,0.0,0
16,315,0.0,0.0,0
16,316,0.0,0.0,0
16,317,0.0,0.0,0
16,318,0.0,0.0,0
16,319,0.0,0.0,0
16,320,0.0,0.0,0
16,321,0.0,0.0,0
16,322,0.0,0.0,0
16,323,0.0,0.0,0
16,324,0.0,0.0,0
16,325,0.0,0.0,0
17,101,0.0,0.0,0
17,102,0.0,0.0,0
17,103,0.0,0.0,0
17,104,0.0,0.0,0
17,105,0.0,0.0,0
17,106,0.0,0.0,0
17,107,0.0,0.0,0
17,108,0.0,0.0,0
17,109,0.0,0.0,0
17,110,0.0,0.0,0
17,111,0.0,0.0,0
17,112,0.0,0.0,0
17,113,0.0,0.0,0
17,114,0.0,0.0,0
17,115,0.0,0.0,0
17,116,0.0,0.0,0
17,117,0.0,0.0,0
17,118,0.0,0.0,0
17,119,0.0,0.0,0
17,120,0.0,0.0,0
17,121,0.0,0.0,0
17,122,0.0,0.0,0
17,123,0.0,0.0,0
17,124,0.0,0.0,0
17,201,0.0,0.0,0
17,202,0.0,0.0,0
17,203,0.0,0.0,0
17,204,0.0,0.0,0
17,205,0.0,0.0,0
17,206,0.0,0.0,0
17,207,0.0,0.0,0
17,208,0.0,0.0,0
17,209,0.0,0.0,0
17,210,0.0,0.0,0
17,211,0.0,0.0,0
17,212,0.0,0.0,0
17,213,0.0,0.0,0
17,214,0.0,0.0,0
17,215,0.0,0.0,0
17,216,0.0,0.0,0
17,217,0.0,0.0,0
17,218,0.0,0.0,0
17,219,0.0,0.0,0
17,220,0.0,0.0,0
17,221,0.0,0.0,0
17,222,0.0,0.0,0
17,223,0.0,0.0,0
17,224,0.0,0.0,0
17,301,0.0,0.0,0
17,302,0.0,0.0,0
17,303,0.0,0.0,0
17,304,0.0,0.0,0
17,305,0.0,0.0,0
17,306,0.0,0.0,0
17,307,0.0,0.0,0
17,308,0.0,0.0,0
17,309,0.0,0.0,0
17,310,0.0,0.0,0
17,311,0.0,0.0,0
17,312,0.0,0.0,0
17,313,0.0,0.0,0
17,314,0.0,0.0,0
17,315,0.0,0.0,0
17,316,0.0,0.0,0
17,317,0.0,0.0,0
17,318,0.0,0.0,0
17,319,0.0,0.0,0
17,320,0.0,0.0,0
17,321,0.0,0.0,0
17,322,0.0,0.0,0
17,323,0.0,0.0,0
17,324,0.0,0.0,0
17,325,0.0,0.0,0
18,101,0.0,0.0,0
18,102,0.0,0.0,0
18,103,0.0,0.0,0
18,104,0.0,0.0,0
18,105,0.0,0.0,0
18,106,0.0,0.0,0
18,107,0.0,0.0,0
18,108,0.0,0.0,0
18,109,0.0,0.0,0
18,110,0.0,0.0,0
18,111,0.0,0.0,0
18,112,0.0,0.0,0
18,113,0.0,0.0,0
18,114,0.0,0.0,0
18,115,0.0,0.0,0
18,116,0.0,0.0,0
18,117,0.0,0.0,0
18,118,0.0,0.0,0
18,119,0.0,0.0,0
18,120,0.0,0.0,0
18,121,0.0,0.0,0
18,122,0.0,0.0,0
18,123,0.0,0.0,0
18,124,0.0,0.0,0
18,201,0.0,0.0,0
18,202,0.0,0.0,0
18,203,0.0,0.0,0
18,204,0.0,0.0,0
18,205,0.0,0.0,0
18,206,0.0,0.0,0
18,207,0.0,0.0,0
18,208,0.0,0.0,0
18,209,0.0,0.0,0
18,210,0.0,0.0,0
18,211,0.0,0.0,0
18,212,0.0,0.0,0
18,213,0.0,0.0,0
18,214,0.0,0.0,0
18,215,0.0,0.0,0
18,216,0.0,0.0,0
18,217,0.0,0.0,0
18,218,0.0,0.0,0
18,219,0.0,0.0,0
18,220,0.0,0.0,0
18,221,0.0,0.0,0
18,222,0.0,0.0,0
18,223,0.0,0.0,0
18,224,0.0,0.0,0
18,301,0.0,0.0,0
18,302,0.0,0.0,0
18,303,0.0,0.0,0
18,304,0.0,0.0,0
18,305,0.0,0.0,0
18,306,0.0,0.0,0
18,307,0.0,0.0,0
18,308,0.0,0.0,0
18,309,0.0,0.0,0
18,310,0.0,0.0,0
18,311,0.0,0.0,0
18,312,0.0,0.0,0
18,313,0.0,0.0,0
18,314,0.0,0.0,0
18,315,0.0,0.0,0
18,316,0.0,0.0,0
18,317,0.0,0.0,0
18,318,0.0,0.0,0
18,319,0.0,0.0,0
18,320,0.0,0.0,0
18,321,0.0,0.0,0
18,322,0.0,0.0,0
18,323,0.0,0.0,0
18,324,0.0,0.0,0
18,325,0.0,0.0,0
19,101,0.0,0.0,0
19,102,0.0,0.0,0
19,103,0.0,0.0,0
19,104,0.0,0.0,0
19,105,0.0,0.0,0
19,106,0.0,0.0,0
19,107,0.0,0.0,0
19,108,0.0,0.0,0
19,109,0.0,0.0,0
19,110,0.0,0.0,0
19,111,0.0,0.0,0
19,112,0.0,0.0,0
19,113,0.0,0.0,0
19,114,0.0,0.0,0
19,115,0.0,0.0,0
19,116,0.0,0.0,0
19,117,0.0,0.0,0
19,118,0.0,0.0,0
19,119,0.0,0.0,0
19,120,0.0,0.0,0
19,121,0.0,0.0,0
19,122,0.0,0.0,0
19,123,0.0,0.0,0
19,124,0.0,0.0,0
19,201,0.0,0.0,0
19,202,0.0,0.0,0
19,203,0.0,0.0,0
19,204,0.0,0.0,0
19,205,0.0,0.0,0
19,206,0.0,0.0,0
19,207,0.0,0.0,0
19,208,0.0,0.0,0
19,209,0.0,0.0,0
19,210,0.0,0.0,0
19,211,0.0,0.0,0
19,212,0.0,0.0,0
19,213,0.0,0.0,0
19,214,0.0,0.0,0
19,215,0.0,0.0,0
19,216,0.0,0.0,0
19,217,0.0,0.0,0
19,218,0.0,0.0,0
19,219,0.0,0.0,0
19,220,0.0,0.0,0
19,221,0.0,0.0,0
19,222,0.0,0.0,0
19,223,0.0,0.0,0
19,224,0.0,0.0,0
19,301,0.0,0.0,0
19,302,0.0,0.0,0
19,303,0.0,0.0,0
19,304,0.0,0.0,0
19,305,0.0,0.0,0
19,306,0.0,0.0,0
19,307,0.0,0.0,0
19,308,0.0,0.0,0
19,309,0.0,0.0,0
19,310,0.0,0.0,0
19,311,0.0,0.0,0
19,312,0.0,0.0,0
19,313,0.0,0.0,0
19,314,0.0,0.0,0
19,315,0.0,0.0,0
19,316,0.0,0.0,0
19,317,0.0,0.0,0
19,318,0.0,0.0,0
19,319,0.0,0.0,0
19,320,0.0,0.0,0
19,321,0.0,0.0,0
19,322,0.0,0.0,0
19,323,0.0,0.0,0
19,324,0.0,0.0,0
19,325,0.0,0.0,0
20,101,0.0,0.0,0
20,102,0.0,0.0,0
20,103,0.0,0.0,0
20,104,0.0,0.0,0
20,105,0.0,0.0,0
20,106,0.0,0.0,0
20,107,0.0,0.0,0
20,108,0.0,0.0,0
20,109,0.0,0.0,0
20,110,0.0,0.0,0
20,111,0.0,0.0,0
20,112,0.0,0.0,0
20,113,0.0,0.0,0
20,114,0.0,0.0,0
20,115,0.0,0.0,0
20,116,0.0,0.0,0
20,117,0.0,0.0,0
20,118,0.0,0.0,0
20,119,0.0,0.0,0
20,120,0.0,0.0,0
20,121,0.0,0.0,0
20,122,0.0,0.0,0
20,123,0.0,0.0,0
20,124,0.0,0.0,0
20,201,0.0,0.0,0
20,202,0.0,0.0,0
20,203,0.0,0.0,0
20,204,0.0,0.0,0
20,205,0.0,0.0,0
20,206,0.0,0.0,0
20,207,0.0,0.0,0
20,208,0.0,0.0,0
20,209,0.0,0.0,0
20,210,0.0,0.0,0
20,211,0.0,0.0,0
20,212,0.0,0.0,0
20,213,0.0,0.0,0
20,214,0.0,0.0,0
20,215,0.0,0.0,0
20,216,0.0,0.0,0
20,217,0.0,0.0,0
20,218,0.0,0.0,0
20,219,0.0,0.0,0
20,220,0.0,0.0,0
20,221,0.0,0.0,0
20,222,0.0,0.0,0
20,223,0.0,0.0,0
20,224,0.0,0.0,0
20,301,0.0,0.0,0
20,302,0.0,0.0,0
20,303,0.0,0.0,0
20,304,0.0,0.0,0
20,305,0.0,0.0,0
20,306,0.0,0.0,0
20,307,0.0,0.0,0
20,308,0.0,0.0,0
20,309,0.0,0.0,0
20,310,0.0,0.0,0
20,311,0.0,0.0,0
20,312,0.0,0.0,0
20,313,0.0,0.0,0
20,314,0.0,0.0,0
20,315,0.0,0.0,0
20,316,0.0,0.0,0
20,317,0.0,0.0,0
20,318,0.0,0.0,0
20,319,0.0,0.0,0
20,320,0.0,0.0,0
20,321,0.0,0.0,0
20,322,0.0,0.0,0
20,323,0.0,0.0,0
20,324,0.0,0.0,0
20,325,0.0,0.0,0
21,101,0.0,0.0,0
21,102,0.0,0.0,0
21,103,0.0,0.0,0
21,104,0.0,0.0,0
21,105,0.0,0.0,0
21,106,0.0,0.0,0
21,107,0.0,0.0,0
21,108,0.0,0.0,0
21,109,0.0,0.0,0
21,110,0.0,0.0,0
21,111,0.0,0.0,0
21,112,0.0,0.0,0
21,113,0.0,0.0,0
21,114,0.0,0.0,0
21,115,0.0,0.0,0
21,116,0.0,0.0,0
21,117,0.0,0.0,0
21,118,0.0,0.0,0
21,119,0.0,0.0,0
21,120,0.0,0.0,0
21,121,0.0,0.0,0
21,122,0.0,0.0,0
21,123,0.0,0.0,0
21,124,0.0,0.0,0
21,201,0.0,0.0,0
21,202,0.0,0.0,0
21,203,0.0,0.0,0
21,204,0.0,0.0,0
21,205,0.0,0.0,0
21,206,0.0,0.0,0
21,207,0.0,0.0,0
21,208,0.0,0.0,0
21,209,0.0,0.0,0
21,210,0.0,0.0,0
21,211,0.0,0.0,0
21,212,0.0,0.0,0
21,213,0.0,0.0,0
21,214,0.0,0.0,0
21,215,0.0,0.0,0
21,216,0.0,0.0,0
21,217,0.0,0.0,0
21,218,0.0,0.0,0
21,219,0.0,0.0,0
21,220,0.0,0.0,0
21,221,0.0,0.0,0
21,222,0.0,0.0,0
21,223,0.0,0.0,0
21,224,0.0,0.0,0
21,301,0.0,0.0,0
21,302,0.0,0.0,0
21,303,0.0,0.0,0
21,304,0.0,0.0,0
21,305,0.0,0.0,0
21,306,0.0,0.0,0
21,307,0.0,0.0,0
21,308,0.0,0.0,0
21,309,0.0,0.0,0
21,310,0.0,0.0,0
21,311,0.0,0.0,0
21,312,0.0,0.0,0
21,313,0.0,0.0,0
21,314,0.0,0.0,0
21,315,0.0,0.0,0
21,316,0.0,0.0,0
21,317,0.0,0.0,0
21,318,0.0,0.0,0
21,319,0.0,0.0,0
21,320,0.0,0.0,0
21,321,0.0,0.0,0
21,322,0.0,0.0,0
21,323,0.0,0.0,0
21,324,0.0,0.0,0
21,325,0.0,0.0,0
22,101,0.0,0.0,0
22,102,0.0,0.0,0
22,103,0.0,0.0,0
22,104,0.0,0.0,0
22,105,0.0,0.0,0
22,106,0.0,0.0,0
22,107,0.0,0.0,0
22,108,0.0,0.0,0
22,109,0.0,0.0,0
22,110,0.0,0.0,0
22,111,0.0,0.0,0
22,112,0.0,0.0,0
22,113,0.0,0.0,0
22,114,0.0,0.0,0
22,115,0.0,0.0,0
22,116,0.0,0.0,0
22,117,0.0,0.0,0
22,118,0.0,0.0,0
22,119,0.0,0.0,0
22,120,0.0,0.0,0
22,121,0.0,0.0,0
22,122,0.0,0.0,0
22,123,0.0,0.0,0
22,124,0.0,0.0,0
22,201,0.0,0.0,0
22,202,0.0,0.0,0
22,203,0.0,0.0,0
22,204,0.0,0.0,0
22,205,0.0,0.0,0
22,206,0.0,0.0,0
22,207,0.0,0.0,0
22,208,0.0,0.0,0
22,209,0.0,0.0,0
22,210,0.0,0.0,0
22,211,0.0,0.0,0
22,212,0.0,0.0,0
22,213,0.0,0.0,0
22,214,0.0,0.0,0
22,215,0.0,0.0,0
22,216,0.0,0.0,0
22,217,0.0,0.0,0
22,218,0.0,0.0,0
22,219,0.0,0.0,0
22,220,0.0,0.0,0
22,221,0.0,0.0,0
22,222,0.0,0.0,0
22,223,0.0,0.0,0
22,224,0.0,0.0,0
22,301,0.0,0.0,0
22,302,0.0,0.0,0
22,303,0.0,0.0,0
22,304,0.0,0.0,0
22,305,0.0,0.0,0
22,306,0.0,0.0,0
22,307,0.0,0.0,0
22,308,0.0,0.0,0
22,309,0.0,0.0,0
22,310,0.0,0.0,0
22,311,0.0,0.0,0
22,312,0.0,0.0,0
22,313,0.0,0.0,0
22,314,0.0,0.0,0
22,315,0.0,0.0,0
22,316,0.0,0.0,0
22,317,0.0,0.0,0
22,318,0.0,0.0,0
22,319,0.0,0.0,0
22,320,0.0,0.0,0
22,321,0.0,0.0,0
22,322,0.0,0.0,0
22,323,0.0,0.0,0
22,324,0.0,0.0,0
22,325,0.0,0.0,0
23,101,0.0,0.0,0
23,102,0.0,0.0,0
23,103,0.0,0.0,0
23,104,0.0,0.0,0
23,105,0.0,0.0,0
23,106,0.0,0.0,0
23,107,0.0,0.0,0
23,108,0.0,0.0,0
23,109,0.0,0.0,0
23,110,0.0,0.0,0
23,111,0.0,0.0,0
23,112,0.0,0.0,0
23,113,0.0,0.0,0
23,114,0.0,0.0,0
23,115,0.0,0.0,0
23,116,0.0,0.0,0
23,117,0.0,0.0,0
23,118,0.0,0.0,0
23,119,0.0,0.0,0
23,120,0.0,0.0,0
23,121,0.0,0.0,0
23,122,0.0,0.0,0
23,123,0.0,0.0,0
23,124,0.0,0.0,0
23,201,0.0,0.0,0
23,202,0.0,0.0,0
23,203,0.0,0.0,0
23,204,0.0,0.0,0
23,205,0.0,0.0,0
23,206,0.0,0.0,0
23,207,0.0,0.0,0
23,208,0.0,0.0,0
23,209,0.0,0.0,0
23,210,0.0,0.0,0
23,211,0.0,0.0,0
23,212,0.0,0.0,0
23,213,0.0,0.0,0
23,214,0.0,0.0,0
23,215,0.0,0.0,0
23,216,0.0,0.0,0
23,217,0.0,0.0,0
23,218,0.0,0.0,0
23,219,0.0,0.0,0
23,220,0.0,0.0,0
23,221,0.0,0.0,0
23,222,0.0,0.0,0
23,223,0.0,0.0,0
23,224,0.0,0.0,0
23,301,0.0,0.0,0
23,302,0.0,0.0,0
23,303,0.0,0.0,0
23,304,0.0,0.0,0
23,305,0.0,0.0,0
23,306,0.0,0.0,0
23,307,0.0,0.0,0
23,308,0.0,0.0,0
23,309,0.0,0.0,0
23,310,0.0,0.0,0
23,311,0.0,0.0,0
23,312,0.0,0.0,0
23,313,0.0,0.0,0
23,314,0.0,0.0,0
23,315,0.0,0.0,0
23,316,0.0,0.0,0
23,317,0.0,0.0,0
23,318,0.0,0.0,0
23,319,0.0,0.0,0
23,320,0.0,0.0,0
23,321,0.0,0.0,0
23,322,0.0,0.0,0
23,323,0.0,0.0,0
23,324,0.0,0.0,0
23,325,0.0,0.0,0
24,101,0.0,0.0,0
24,102,0.0,0.0,0
24,103,0.0,0.0,0
24,104,0.0,0.0,0
24,105,0.0,0.0,0
24,106,0.0,0.0,0
24,107,0.0,0.0,0
24,108,0.0,0.0,0
24,109,0.0,0.0,0
24,110,0.0,0.0,0
24,111,0.0,0.0,0
24,112,0.0,0.0,0
24,113,0.0,0.0,0
24,114,0.0,0.0,0
24,115,0.0,0.0,0
24,116,0.0,0.0,0
24,117,0.0,0.0,0
24,118,0.0,0.0,0
24,119,0.0,0.0,0
24,120,0.0,0.0,0
24,121,0.0,0.0,0
24,122,0.0,0.0,0
24,123,0.0,0.0,0
24,124,0.0,0.0,0
24,201,0.0,0.0,0
24,202,0.0,0.0,0
24,203,0.0,0.0,0
24,204,0.0,0.0,0
24,205,0.0,0.0,0
24,206,0.0,0.0,0
24,207,0.0,0.0,0
24,208,0.0,0.0,0
24,209,0.0,0.0,0
24,210,0.0,0.0,0
24,211,0.0,0.0,0
24,212,0.0,0.0,0
24,213,0.0,0.0,0
24,214,0.0,0.0,0
24,215,0.0,0.0,0
24,216,0.0,0.0,0
24,217,0.0,0.0,0
24,218,0.0,0.0,0
24,219,0.0,0.0,0
24,220,0.0,0.0,0
24,221,0.0,0.0,0
24,222,0.0,0.0,0
24,223,0.0,0.0,0
24,224,0.0,0.0,0
24,301,0.0,0.0,0
24,302,0.0,0.0,0
24,303,0.0,0.0,0
24,304,0.0,0.0,0
24,305,0.0,0.0,0
24,306,0.0,0.0,0
24,307,0.0,0.0,0
24,308,0.0,0.0,0
24,309,0.0,0.0,0
24,310,0.0,0.0,0
24,311,0.0,0.0,0
24,312,0.0,0.0,0
24,313,0.0,0.0,0
24,314,0.0,0.0,0
24,315,0.0,0.0,0
24,316,0.0,0.0,0
24,317,0.0,0.0,0
24,318,0.0,0.0,0
24,319,0.0,0.0,0
24,320,0.0,0.0,0
24,321,0.0,0.0,0
24,322,0.0,0.0,0
24,323,0.0,0.0,0
24,324,0.0,0.0,0
24,325,0.0,0.0,0
